user_input,reference_contexts,reference,synthesizer_name
Qual é o papel do Movimendo LED na transformação social e ambiental segundo a Globo?,"['Ser a primeira empresa de mídia brasileira \na aderir à Agenda 2030 reverencia nossa \nhistória. O compromisso da Globo com o futuro \ndo país e dos brasileiros é histórico, inegociável \ne o desenvolvimento da Jornada ESG da Globo \nmaterializa nossa atuação. Nosso conteúdo, \npresente em 96% dos lares brasileiros, é \no fio condutor dessa relação, tratando \nde forma recorrente temas relacionados \nà pauta social e ambiental, fomentando \nconversas e promovendo debates. Histórias \ncriadas por times cada vez mais diversos, \ncapazes de trazer para as telas as múltiplas \nvisões e experiências que formam nossa \nsociedade. Acreditamos que a educação pode \ntransformar o nosso país e por isso dedicamos \nesforços para iluminar projetos inspiradores \ncom o Movimento LED. T emos nos brasileiros \nnossa principal fonte de inspiração. E é por eles \nque seguimos trabalhando, buscando construir \num futuro próspero e sustentável para todos.""\nPaulo Marinho\nDiretor-presidente da Globo']","O Movimento LED é dedicado a iluminar projetos inspiradores, refletindo a crença da Globo de que a educação pode transformar o país. A Globo busca construir um futuro próspero e sustentável para todos, com os brasileiros como sua principal fonte de inspiração.",single_hop_specifc_query_synthesizer
Quais são os principais compromissos da Globo em sua Agenda ESG e como eles impactam a sociedade?,"['nossa principal fonte de inspiração. E é por eles \nque seguimos trabalhando, buscando construir \num futuro próspero e sustentável para todos.""\nPaulo Marinho\nDiretor-presidente da Globo\nEm 2023, a Globo voltou a provar que é possível \naliar solidez nos negócios e impacto positivo para a \nsociedade, mesmo sendo uma empresa brasileira, de \ncapital fechado, em um ambiente de forte concorrência \ninternacional. Na nossa Agenda ESG, implementamos \npainéis estruturados para reporte e análise dos \navanços de cada um dos nossos seis compromissos. \nNosso quadro de colaboradores cresceu em três \npúblicos sub-representados, nos tornando uma \nempresa mais diversa. Pautamos a produção de \nnosso conteúdo por uma agenda ambientalmente \nresponsável, inspirando mudanças em toda cadeia. Pelo \nsegundo ano consecutivo, obtivemos o Selo Ouro do \nPrograma Brasileiro de Emissões de GEE, única empresa \nbrasileira de mídia a conquistar esse reconhecimento. \nNos tornamos signatários do Movimento NetZero do']","Em 2023, a Globo demonstrou que é possível aliar solidez nos negócios e impacto positivo para a sociedade. Na sua Agenda ESG, a empresa implementou painéis estruturados para reporte e análise dos avanços de cada um dos seus seis compromissos. Além disso, o quadro de colaboradores cresceu em três públicos sub-representados, tornando a empresa mais diversa. A produção de conteúdo é pautada por uma agenda ambientalmente responsável, inspirando mudanças em toda a cadeia. A Globo também obteve o Selo Ouro do Programa Brasileiro de Emissões de GEE, sendo a única empresa brasileira de mídia a conquistar esse reconhecimento.",single_hop_specifc_query_synthesizer
Quais são as iniciativas da Globo em relação à sustentabilidade e responsabilidade social?,"['Programa Brasileiro de Emissões de GEE, única empresa \nbrasileira de mídia a conquistar esse reconhecimento. \nNos tornamos signatários do Movimento NetZero do \nPacto Global, assumimos o papel de embaixadores \ndo importante programa Educa2030, da ONU e nos \ntornamos membro do CEBDS, demonstrando nosso \nenvolvimento com práticas empresariais responsáveis. \nAinda temos muitos desafios pela frente, mas estamos \nseguros que os caminhos traçados até aqui nos \npermitirão seguir firmes nessa jornada.""\nManuel Belmar\nDiretor de Finanças, Jurídico, Infraestrutura \ne de Produtos Digitais e Canais Pagos\n6\nRelatório ESG 2023\nDestaques Sobre  \neste relatório Indicadores #1 Impacto social  \n  do conteúdo\n #2 Diversidade  \n  & inclusão\n #4 Biodiversidade &  \n  consciência ambiental\n #5  Governança transparente  \n  & responsável\n #6 Educação como vetor  \n  de transformação do paísGovernança ESGPrazer , somos  \na Globo\nManifesto \nGlobo\n #3 Desenvolvimento & bem \n - estar dos colaboradores\nem validação']","A Globo se tornou signatária do Movimento NetZero do Pacto Global, assumiu o papel de embaixadora do programa Educa2030 da ONU e se tornou membro do CEBDS, demonstrando seu envolvimento com práticas empresariais responsáveis.",single_hop_specifc_query_synthesizer
Como a Globo contribui para a sociedade brasileira através de suas produções?,"['Há quase 60 anos, contamos \nhistórias no Brasil. Para \nfazer isso da melhor forma, \nbuscamos produzir um \nconteúdo inovador , inclusivo e \nresponsável, que sensibilize e \ntransforme a vida de milhões \nde brasileiros todos os dias. \nFazemos isso a partir de \nnarrativas que reverberam \ne enriquecem importantes \ndiscussões sociais no país, \ndando espaço para temáticas \ne vozes diversas.\nO audiovisual nacional acolhe  \nessas histórias e nós, como maior \nprodutora de conteúdo e maior empresa \nde comunicação do Brasil, temos a \nresponsabilidade de contá-las.  \nEsse dever é cumprido quando \nPrazer , somos a Globo\nConheça todas as nossas frentes de negócios aqui GRI 2-2; 2-6\nreconhecemos, valorizamos e \nrespeitamos a diversidade brasileira e \nsuas riquezas. O que produzimos é \ninspirado pela ética, pelo respeito às \ndiferenças e pelo nosso compromisso \ncom questões sociais e ambientais.\nNosso alcance é local e regional. A cada \nsemana, falamos com mais de dois']","A Globo contribui para a sociedade brasileira ao produzir conteúdo inovador, inclusivo e responsável, que sensibiliza e transforma a vida de milhões de brasileiros. Através de narrativas que enriquecem importantes discussões sociais, a empresa dá espaço para temáticas e vozes diversas, cumprindo seu dever de contar histórias que refletem a diversidade e as riquezas do Brasil.",single_hop_specifc_query_synthesizer
Quais são os principais destaques do Relatório ESG 2023?,"['possibilidades. T udo isso só é possível \ndevido ao empenho de profissionais \ntalentosos e criativos, comprometidos \ncom a alta qualidade e a pluralidade, \nfazendo de nossas histórias um ambiente \nseguro para consumidores e anunciantes. \nUm trabalho sustentado por três pilares \nessenciais: conteúdo premium, tecnologia \ne soluções inovadoras.\nQueremos ser um ambiente onde todos \nse encontrem e se reconheçam, onde \na informação, a cultura, a diversão \ne a segurança sejam instrumentos \nessenciais para a sociedade. Fazer \ndiferença no mundo e para todo mundo  \né nossa tarefa diária. \n7\nRelatório ESG 2023\nDestaques Sobre  \neste relatório Indicadores #1 Impacto social  \n  do conteúdo\n #2 Diversidade  \n  & inclusão\n #4 Biodiversidade &  \n  consciência ambiental\n #5  Governança transparente  \n  & responsável\n #6 Educação como vetor  \n  de transformação do paísGovernança ESGPrazer , somos  \na Globo\nManifesto \nGlobo\n #3 Desenvolvimento & bem \n - estar dos colaboradores\nem validação']","Os principais destaques do Relatório ESG 2023 incluem: #1 Impacto social do conteúdo, #2 Diversidade & inclusão, #3 Desenvolvimento & bem-estar dos colaboradores, #4 Biodiversidade & consciência ambiental, #5 Governança transparente & responsável, e #6 Educação como vetor de transformação do país.",single_hop_specifc_query_synthesizer
Quais são os principais destaques do Relatório ESG 2023 da Globo que podem ser relevantes para a análise de sustentabilidade?,"['Em 2023\nde pessoas foram \nalcançadas \nsemanalmente pelos \nconteúdos da Globo\n137 milhões\n93%\n194 milhões\n6, 1 trilhões\nde pessoas assistiram \na algum conteúdo de \njornalismo da Globo \nde minutos de \nconteúdos Globo \nforam consumidos\ndos potenciais \nespectadores \nacompanharam \nfutebol na TV Globo\n13,5 mil\ncomerciais por dia \nforam exibidos na \nprogramação de TV \naberta e por assinatura\n142 milhões\nde GloboIDs, os logins \nque acessam as \nplataformas da Globo \n8\nRelatório ESG 2023\nDestaques Sobre  \neste relatório Indicadores #1 Impacto social  \n  do conteúdo\n #2 Diversidade  \n  & inclusão\n #4 Biodiversidade &  \n  consciência ambiental\n #5  Governança transparente  \n  & responsável\n #6 Educação como vetor  \n  de transformação do paísGovernança ESGPrazer , somos  \na Globo\nManifesto \nGlobo\n #3 Desenvolvimento & bem \n - estar dos colaboradores\nem validação']","Os principais destaques do Relatório ESG 2023 da Globo incluem: #1 Impacto social do conteúdo, #2 Diversidade & inclusão, #3 Desenvolvimento & bem-estar dos colaboradores, #4 Biodiversidade & consciência ambiental, #5 Governança transparente & responsável, e #6 Educação como vetor de transformação do país.",single_hop_specifc_query_synthesizer
Como a Globo está abordando a responsabilidade em relação ao tema ESG em seu Relatório de Sustentabilidade?,"['Precisamos, cada vez mais, de empresas que \npuxem para si a responsabilidade do tema ESG. \nO Relatório de Sustentabilidade é a ferramenta \npela qual expomos onde estamos e aonde \nqueremos chegar , mostrando nosso progresso \nem cada uma das frentes. Como time de \nRelações com Investidores, apoiamos as equipes \nmultidisciplinares na construção do Relatório e \ncoordenamos, junto com as outras transversais  \ne parceiros externos, essa entrega.\nOs investidores cobram e a sociedade precisa \ndesse tipo de iniciativa. Fazer isso sendo \numa empresa familiar , de capital fechado e \ndo setor de mídia é ainda mais impactante. \nA responsabilidade é enorme e o resultado \ntem sido extremamente gratificante.”\nGuilherme Bennett \nCoordenador de Relações com Investidores\nO grande desafio da comunicação ESG \nnuma empresa como a Globo é conseguir \narticular todas as iniciativas de sua \natuação histórica e ampla. V em de longe \na conexão da Globo com o Brasil e com \nas pautas que farão dele um país melhor']","A Globo está abordando a responsabilidade em relação ao tema ESG através da construção de seu Relatório de Sustentabilidade, que expõe onde a empresa está e onde deseja chegar, mostrando o progresso em cada uma das frentes. O time de Relações com Investidores apoia as equipes multidisciplinares na construção do relatório e coordena essa entrega com outras transversais e parceiros externos. A empresa reconhece que, sendo uma empresa familiar, de capital fechado e do setor de mídia, a responsabilidade é enorme, e o resultado tem sido extremamente gratificante.",single_hop_specifc_query_synthesizer
Qual é a conexão da Globo com o Brasil?,"['numa empresa como a Globo é conseguir \narticular todas as iniciativas de sua \natuação histórica e ampla. V em de longe \na conexão da Globo com o Brasil e com \nas pautas que farão dele um país melhor \npara todos nós. Esse compromisso está \nno que compartilhamos todos os dias \ncom milhões de brasileiros, por meio dos \nnossos conteúdos de jornalismo, esporte \ne entretenimento, e está também em \ntodas as dimensões do nosso fazer . E a \ncomunicação de tudo isso é tarefa de \ntodos. Nós trazemos os compromissos \nESG da Globo em tudo que fazemos.”\nAndrea Doti \nDiretora de Relacionamento e Comunicação\n9\nRelatório ESG 2023\nDestaques Sobre  \neste relatório Indicadores #1 Impacto social  \n  do conteúdo\n #2 Diversidade  \n  & inclusão\n #4 Biodiversidade &  \n  consciência ambiental\n #5  Governança transparente  \n  & responsável\n #6 Educação como vetor  \n  de transformação do paísGovernança ESGPrazer , somos  \na Globo\nManifesto \nGlobo\n #3 Desenvolvimento & bem \n - estar dos colaboradores\nem validação']","A conexão da Globo com o Brasil é evidenciada por seu compromisso em articular todas as iniciativas de sua atuação histórica e ampla, compartilhando conteúdos de jornalismo, esporte e entretenimento com milhões de brasileiros, além de integrar os compromissos ESG em tudo que faz.",single_hop_specifc_query_synthesizer
Quais são as principais informações sobre a asseguração externa e a exatidão dos dados no Relatório de Sustentabilidade da Globo para 2023?,"['<1-hop>\n\n1º de janeiro a 31 de dezembro de 2023, \na frequência de publicação é anual. Para \nenviar comentários ou sugestões, entre \nem contato com a área de Relações com \nInvestidores da Globo ir@gglobo.com.br .\n- - - - - -\n2-4 Reformulações de informações - - - - - -\n2-5 Asseguração externa\nVerificação\x07externa\x07realizada\x07pela\x07\nBureau\x07Veritas.\x07A\x07verificação\x07está\x07\npresente\x07ao\x07final\x07do\x07Relatório\x07contendo\x07\nos\x07resultados\x07da\x07verificação.\x07A\x07\nasseguração realizada pela Companhia \né a limitada e a relação com a Bureau \nV eritas é apenas para a asseguração do \nRelatório de sustentabilidade.\n- - - - - -\nSumário de conteúdo GRI\nDeclaração de uso “ A Globo relatou em conformidade com as Normas GRI para o período de 1º de janeiro a 31 de dezembro de 2023”\nNorma GRI 1 usada Fundamentos 2021\nNorma(s)\x07GRI\x07Setorial\x07aplicada(s) -\n104\nRelatório ESG 2023\nDestaques Sobre  \neste relatório Indicadores #1  Impacto social  \n  do conteúdo\n #2  Diversidade  \n  & inclusão\n #4  Biodiversidade &  \n  consciência ambiental', '<2-hop>\n\nA tividades fora do período reportado;\n Declarações de posicionamento \n(expressões de opinião, crença, objetivos ou \nfuturas intenções) por parte da GLOBO;\n  Exatidão de dados econômico-financeiros \ncontidos neste Relatório, extraídas de \ndemonstrações financeiras, verificadas por \nauditores independentes;\n  Inventário de emissões de Gases de \nEfeito Estufa (GEE), incluindo dados de energia \n(verificado em processo a parte por outra \norganização);\n  Dados e informações de empresas \ncoligadas ou colaboradores terceirizados, sobre \nas quais não há controle operacional por parte \nda GLOBO.\nAs seguintes limitações foram aplicadas a esta \nverificação:\n  Os princípios de Exatidão e Confiabilidade \nde dados foram verificados de forma amostral, \nexclusivamente à luz das informações e dados \nrelacionados aos temas materiais apresentados \nno Relatório;\n  As informações econômicas apresentadas \nno Relatório foram verificadas especificamente \nfrente aos princípios de Equilíbrio e Completude']","O Relatório de Sustentabilidade da Globo para 2023 inclui uma asseguração externa realizada pela Bureau Veritas, que verifica os resultados apresentados no relatório. A exatidão dos dados econômico-financeiros contidos no relatório é extraída de demonstrações financeiras verificadas por auditores independentes. Além disso, a verificação foi aplicada de forma amostral, focando nos princípios de exatidão e confiabilidade dos dados relacionados aos temas materiais apresentados no relatório.",multi_hop_specific_query_synthesizer
"Como a Copa do Mundo Feminina contribuiu para a promoção de temas sociais e ambientais nas transmissões esportivas, e qual foi o impacto em termos de audiência?","['<1-hop>\n\nEsporte \ncomprometido\nNosso time começou a \ndesenvolver metas \nespecíficas para promover  \ne mensurar a minutagem  \ndos conteúdos produzidos \nsobre a temática ESG. Com \nobjetivos bem desenhados  \ne as ferramentas \nimplementadas, a partir  \nde 2024, a quantidade  \nde minutos e o número  \nde publicações nas \nplataformas de esporte que \ndebatam os temas sociais  \ne ambientais também  \nserão contabilizados. \nNeste ano, o futebol feminino ganhou \ngrande espaço nas transmissões e \ncoberturas nas TV s aberta, fechada e \nno digital. Ampliar o nosso portfólio \npara eventos femininos contribui para \nnossa estratégia de promover a quebra \nde preconceitos no esporte. Além da \nCopa do Mundo, os campeonatos \nbrasileiro e paulista, assim como a \nCopa Libertadores da América,  \ntiveram crescente espaço nas  \nnossas programações. \nAlém dos direitos esportivos, nossos \nconteúdos também refletiram esse \ncomprometimento. Um dos destaques \ndo ano foi a série de reportagens do', '<2-hop>\n\nDestaques\nMinutagem  \ndo Jornalismo\n57 .692 minutos de \nreportagens sobre temas \nambientais e 11.484 \nminutos sobre educação\nBem-estar dos \ncolaboradores\nAmpliamos para 52 o número \nde sessões de psicoterapia \npara nossos colaboradores \ne o auxílio creche e babá \nagora é disponível também \npara os pais\nFutebol feminino\n64 milhões de  \npessoas alcançadas  \nna Copa do Mundo Feminina \nde futebol\nSelo Ouro do GHG \nProtocol\nA Globo é a única empresa \nbrasileira de comunicação \ne mídia que ganhou o Selo \nOuro do GHG Protocol, pelo \ninventário completo de emissões \nde gases de efeito estufa\nProtagonismo \nnegro\nChegamos a ter , no \nmesmo período, todas as \nnovelas protagonizadas \npor pessoas negras, pela \nprimeira vez na nossa \nhistória\nConscientização \ninterna\n12 mil pessoas  \nforam treinadas em  \ntemas sensíveis do  \nCódigo de Ética\nDiversidade  \nnas equipes\n72% das contratações  \nao longo de 2023 foram  \nde grupos priorizados  \npela Companhia\nEduca 2030\nGlobo assume o papel']","A Copa do Mundo Feminina contribuiu significativamente para a promoção de temas sociais e ambientais nas transmissões esportivas, com um grande espaço ganho nas coberturas de TV aberta, fechada e digital. Em 2023, 64 milhões de pessoas foram alcançadas durante a Copa do Mundo Feminina, refletindo o comprometimento da emissora em ampliar seu portfólio para eventos femininos e promover a quebra de preconceitos no esporte. Além disso, a emissora começou a desenvolver metas específicas para mensurar a minutagem dos conteúdos produzidos sobre a temática ESG, o que demonstra um esforço contínuo para integrar esses temas nas programações esportivas.",multi_hop_specific_query_synthesizer
